dataset,domain,method,seed,role,class_name,AP50,precision,historical_AP50,eval_AP50,status,evidence
RSAR,clean,B,44,student,aircraft,0.315,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,B,44,student,car,0.445,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,B,44,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,B,44,student,bridge,0.127,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,B,44,student,harbor,0.035,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/B/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,ship,0.608,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,aircraft,0.376,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,car,0.524,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,bridge,0.19,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,42,student,harbor,0.227,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,ship,0.632,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,aircraft,0.363,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,car,0.462,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,bridge,0.153,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,43,student,harbor,0.272,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,ship,0.625,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,aircraft,0.351,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,car,0.495,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,bridge,0.218,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,C,44,student,harbor,0.111,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/C/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,ship,0.637,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,aircraft,0.428,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,car,0.41,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,bridge,0.228,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,42,student,harbor,0.111,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,ship,0.604,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,aircraft,0.48,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,car,0.42,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,bridge,0.185,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,43,student,harbor,0.041,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,ship,0.668,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,aircraft,0.512,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,car,0.586,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,bridge,0.263,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,D,44,student,harbor,0.175,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/D/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,ship,0.597,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,aircraft,0.268,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,car,0.38,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,bridge,0.087,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,42,student,harbor,0.048,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,ship,0.463,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,aircraft,0.283,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,car,0.374,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,bridge,0.149,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,43,student,harbor,0.057,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,ship,0.521,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,aircraft,0.244,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,car,0.461,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,tank,0.094,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,bridge,0.139,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,E,44,student,harbor,0.081,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/E/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,ship,0.536,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,aircraft,0.424,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,car,0.389,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,bridge,0.155,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,42,student,harbor,0.049,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_42/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,ship,0.54,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,aircraft,0.326,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,car,0.449,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,bridge,0.16,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,43,student,harbor,0.072,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_43/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,ship,0.558,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,aircraft,0.404,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,car,0.159,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,bridge,0.124,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,clean,F,44,student,harbor,0.046,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/clean/seed_44/0f98a48/methods/F/ddp2/eval_full_clean_student_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,ship,0.679,printed class_ap.txt (typically 3 decimals),0.679,0.679,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,aircraft,0.601,printed class_ap.txt (typically 3 decimals),0.601,0.601,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,car,0.693,printed class_ap.txt (typically 3 decimals),0.693,0.693,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,tank,0.168,printed class_ap.txt (typically 3 decimals),0.168,0.168,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,bridge,0.368,printed class_ap.txt (typically 3 decimals),0.368,0.368,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,A,42,source,harbor,0.323,printed class_ap.txt (typically 3 decimals),0.323,0.323,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/A/eval_full_chaff_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,ship,0.561,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,aircraft,0.286,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,car,0.449,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,bridge,0.073,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,42,student,harbor,0.023,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_42/f2145b4/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,ship,0.564,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,aircraft,0.301,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,car,0.402,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,tank,0.091,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,bridge,0.097,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
RSAR,chaff,B,43,student,harbor,0.072,printed class_ap.txt (typically 3 decimals),,,complete,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/chaff/seed_43/0f98a48/methods/B/eval_full_chaff_student_ids_v1/class_ap.txt
