dataset,domain,method,seed,role,eval_dir,eval_json,prediction_image_ids,config,status,mAP50,eval_mAP50,problems,n_predictions,n_post_nms_detections,checkpoint,source_id,gpu_provenance,eval_status,class_ap,predictions,pred_count,training_code_sha,evaluation_code_sha,recorded_training_code_sha,effective_training_code_sha,actual_source_producer_sha,producer_metadata_status,producer_metadata_correction,historical_mAP50,historical_file,comparison_group,binding_file,native_execution,collection_problems
RSAR,point_target,IRG,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/eval_20260908_215501.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5263226628303528,0.5263226628303528,[],8538,102555,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/IRG/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,IRG,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/eval_20260908_215952.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5261342525482178,0.5261342525482178,[],8538,103767,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/IRG/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,IRG,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/eval_20260908_220245.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.0,0.0,[],8538,0,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/IRG/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,LPLD,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/eval_20260908_215546.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5137313008308411,0.5137313008308411,[],8538,134426,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/LPLD/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,LPLD,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/eval_20260908_215957.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5226585865020752,0.5226585865020752,[],8538,118049,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/LPLD/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,LPLD,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/eval_20260908_220447.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.0,0.0,[],8538,0,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/LPLD/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,SFUT,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/eval_20260908_215744.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5212247371673584,0.5212247371673584,[],8538,103483,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_42/methods/SFUT/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,SFUT,43,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/eval_20260908_220040.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5238046646118164,0.5238046646118164,[],8538,88544,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_43/methods/SFUT/eval_full_point_target_ids_v1/execution.json,[]
RSAR,point_target,SFUT,44,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/eval_20260908_220457.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.5231447219848633,0.5231447219848633,[],8538,97581,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/point_target/seed_44/methods/SFUT/eval_full_point_target_ids_v1/execution.json,[]
RSAR,noise_suppression,A,42,source,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/eval_20260907_142227.json,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.16340675950050354,0.16340675950050354,[],8538,54520,/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/pred_count.txt,0f98a48b539f9260055fc305784ffbc924f50451,331d2131b84651f0a2930a3d53faeefad8701531,0f98a48b539f9260055fc305784ffbc924f50451,b474aaa5f7718746215ce13beceb071617bb823e,b474aaa5f7718746215ce13beceb071617bb823e,source_producer_corrected_in_report,"{""dataset"": ""RSAR"", ""domain"": ""noise_suppression"", ""method"": ""A"", ""seed"": 42, ""role"": ""source"", ""field"": ""training_code_sha"", ""recorded"": ""0f98a48b539f9260055fc305784ffbc924f50451"", ""actual"": ""b474aaa5f7718746215ce13beceb071617bb823e"", ""source_checkpoint"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/train/epoch_100.pth"", ""source_weights_sha256"": ""e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c"", ""source_record"": ""/mnt/shared/zechuan/iraod_artifacts/rsar_source/seed42-orthonet-ddp4-gpu4567-spg16-gbs64/reproducibility/git_commit.txt"", ""source_record_snapshot"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/input/source_records/RSAR_producer_git_commit.txt"", ""sidecar"": ""/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/noise_suppression/seed_42/0f98a48/methods/A/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json"", ""sidecar_modified"": false, ""scope"": ""producer metadata only; weights, predictions, IDs and mAP unchanged""}",0.16340675950050354,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/integration_code_752a139/results/paper_comparison/historical/seed42/raw_results.csv,fixed_source,,,
RSAR,noise_suppression,IRG,42,ema,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/eval_20260908_220539.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/predictions.pkl.image_ids.json,/mnt/SSD2_8TB/zechuan/IRAOD-New-rc331d213/configs/baseline/oriented_rcnn_orthonet_rsar.py,complete,0.1883201003074646,0.1883201003074646,[],8538,46118,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/work/iter_266_ema.pth,e489f015cc2b67926a415436c97532ff814f826c4861b659cbc712fb9413b98c,,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/eval_status,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/class_ap.txt,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/predictions.pkl,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/pred_count.txt,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,331d2131b84651f0a2930a3d53faeefad8701531,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,,recorded_adaptation_producer,,,,common_one_epoch,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_manifests_a39c832/runtime.json,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/rsar/noise_suppression/seed_42/methods/IRG/eval_full_noise_suppression_ids_v1/execution.json,[]
